geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
86181,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86186,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86183,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86191,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86150,15.9129,79.74,Akkarampalle,Andhra Pradesh
86185,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86192,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86187,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86189,15.9129,79.74,Akkarampalle,Andhra Pradesh
86182,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86112,15.9129,79.74,Akkarampalle,Andhra Pradesh
86188,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86184,15.9129,79.74,Vijayapuri (North),Andhra Pradesh
86250,22.9868,87.855,Kharsarai,West Bengal
86220,19.7515,75.7139,Yawal,Maharashtra
86230,11.1271,78.6569,Madukkur,Tamil Nadu
86200,15.3173,75.7139,Mahalingpur,Karnataka
86225,22.9868,87.855,Adra,West Bengal
86240,15.9129,79.74,Akkarampalle,Andhra Pradesh
86280,11.1271,78.6569,Erode,Tamil Nadu
86210,26.8467,80.9462,Swamibagh,Uttar Pradesh
86270,15.9129,79.74,Akkarampalle,Andhra Pradesh
86290,31.1471,75.3412,Tarn Taran,Punjab
86285,15.9129,79.74,Akkarampalle,Andhra Pradesh
86300,29.0588,76.0856,Bhiwani,Haryana
86320,26.8467,80.9462,Bahraich,Uttar Pradesh
86390,15.3173,75.7139,Dargajogihalli,Karnataka
86360,22.9734,78.6569,Amarpatan,Madhya Pradesh
86380,15.3173,75.7139,Karwar,Karnataka
86370,22.9868,87.855,Tufanganj,West Bengal
86385,26.8467,80.9462,Baragaon,Uttar Pradesh
86340,15.9129,79.74,Akkarampalle,Andhra Pradesh
86310,31.1471,75.3412,Sangrur,Punjab
86330,22.9868,87.855,Banshra,West Bengal
86350,19.7515,75.7139,Karanja,Maharashtra
86375,22.9868,87.855,Nokpul,West Bengal
86315,15.9129,79.74,Akkarampalle,Andhra Pradesh
86358,15.9129,79.74,Akkarampalle,Andhra Pradesh
86305,29.0588,76.0856,Kalayat,Haryana
86455,19.7515,75.7139,Chiplun,Maharashtra
86400,10.8505,76.2711,Avinissery,Kerala
86430,11.1271,78.6569,Punjai Thottakurichi,Tamil Nadu
86450,22.2587,71.1924,Khedbrahma,Gujarat
86490,19.7515,75.7139,Bhagur,Maharashtra
86420,11.1271,78.6569,Ilampillai,Tamil Nadu
86410,26.8467,80.9462,Dhanauha,Uttar Pradesh
86480,26.8467,80.9462,Nichlaul,Uttar Pradesh
86465,22.9868,87.855,Guskara,West Bengal
86460,22.9734,78.6569,Timarni,Madhya Pradesh
86470,15.9129,79.74,Akkarampalle,Andhra Pradesh
86635,10.8505,76.2711,Perakam,Kerala
86604,15.9129,79.74,Vizianagaram,Andhra Pradesh
86605,15.9129,79.74,Vizianagaram,Andhra Pradesh
86650,22.9868,87.855,Serampore,West Bengal
86670,22.9868,87.855,Durllabhganj,West Bengal
86690,31.1471,75.3412,Urmar Tanda,Punjab
86609,15.9129,79.74,Akkarampalle,Andhra Pradesh
86610,15.9129,79.74,Akkarampalle,Andhra Pradesh
86600,15.9129,79.74,Vizianagaram,Andhra Pradesh
86630,-22.82852372,-51.59689214,Barbil,Orissa
86680,11.1271,78.6569,Avadattur,Tamil Nadu
86618,15.9129,79.74,Akkarampalle,Andhra Pradesh
86615,15.9129,79.74,Akkarampalle,Andhra Pradesh
86601,15.9129,79.74,Vizianagaram,Andhra Pradesh
86620,26.8467,80.9462,Bhogaon,Uttar Pradesh
86640,15.9129,79.74,Kanapaka,Andhra Pradesh
86602,15.9129,79.74,Vizianagaram,Andhra Pradesh
86660,15.9129,79.74,Osmania University,Andhra Pradesh
86613,29.0588,76.0856,Farrukhnagar,Haryana
86695,26.8467,80.9462,Bachhraon,Uttar Pradesh
86606,15.9129,79.74,Vizianagaram,Andhra Pradesh
86625,15.9129,79.74,Akkarampalle,Andhra Pradesh
86730,15.3173,75.7139,Bangarapet,Karnataka
86701,15.9129,79.74,Renigunta,Andhra Pradesh
86780,26.8467,80.9462,Khair,Uttar Pradesh
86705,15.9129,79.74,Renigunta,Andhra Pradesh
86790,31.1471,75.3412,Daulatpur,Punjab
86750,15.3173,75.7139,Heggadadevanakote,Karnataka
86703,15.9129,79.74,Renigunta,Andhra Pradesh
86708,15.9129,79.74,Renigunta,Andhra Pradesh
86707,15.9129,79.74,Renigunta,Andhra Pradesh
86770,11.1271,78.6569,Thingalnagar,Tamil Nadu
86700,15.9129,79.74,Renigunta,Andhra Pradesh
86706,15.9129,79.74,Renigunta,Andhra Pradesh
86709,15.9129,79.74,Renigunta,Andhra Pradesh
86760,15.3173,75.7139,Indi,Karnataka
86720,11.1271,78.6569,Vellore,Tamil Nadu
86710,15.9129,79.74,Renigunta,Andhra Pradesh
86704,15.9129,79.74,Renigunta,Andhra Pradesh
86755,15.9129,79.74,Akkarampalle,Andhra Pradesh
86744,31.1048,77.1734,Chuari Khas,Himachal Pradesh
86716,15.9129,79.74,Renigunta,Andhra Pradesh
86742,15.9129,79.74,Akkarampalle,Andhra Pradesh
86702,15.9129,79.74,Renigunta,Andhra Pradesh
86711,15.9129,79.74,Renigunta,Andhra Pradesh
86801,15.9129,79.74,Miryalguda,Andhra Pradesh
86806,15.9129,79.74,Miryalguda,Andhra Pradesh
86812,15.9129,79.74,Miryalguda,Andhra Pradesh
86813,15.9129,79.74,Miryalguda,Andhra Pradesh
86860,22.9868,87.855,Dharmapur,West Bengal
86828,26.8467,80.9462,Azamgarh,Uttar Pradesh
86800,15.9129,79.74,Miryalguda,Andhra Pradesh
86807,15.9129,79.74,Miryalguda,Andhra Pradesh
86855,15.9129,79.74,Akkarampalle,Andhra Pradesh
86804,15.9129,79.74,Miryalguda,Andhra Pradesh
86819,22.9868,87.855,Natibpur,West Bengal
86870,22.9734,78.6569,Tendu Kheda,Madhya Pradesh
86850,15.9129,79.74,Akkarampalle,Andhra Pradesh
86825,15.9129,79.74,Akkarampalle,Andhra Pradesh
86840,22.2587,71.1924,Dahegam,Gujarat
86802,15.9129,79.74,Miryalguda,Andhra Pradesh
86848,15.9129,79.74,Akkarampalle,Andhra Pradesh
86808,15.9129,79.74,Miryalguda,Andhra Pradesh
86803,15.9129,79.74,Miryalguda,Andhra Pradesh
86880,15.9129,79.74,Akkarampalle,Andhra Pradesh
86820,11.1271,78.6569,Aravankad,Tamil Nadu
86865,15.9129,79.74,Akkarampalle,Andhra Pradesh
86818,15.9129,79.74,Miryalguda,Andhra Pradesh
86830,15.9129,79.74,Akkarampalle,Andhra Pradesh
86845,11.1271,78.6569,Vanavasi,Tamil Nadu
86884,22.9868,87.855,Parashkol,West Bengal
86811,15.9129,79.74,Miryalguda,Andhra Pradesh
86805,15.9129,79.74,Miryalguda,Andhra Pradesh
86810,15.9129,79.74,Miryalguda,Andhra Pradesh
86890,11.1271,78.6569,Denkanikottai,Tamil Nadu
86809,15.9129,79.74,Miryalguda,Andhra Pradesh
86895,22.9868,87.855,Kunustara,West Bengal
86938,29.0588,76.0856,Charkhi Dadri,Haryana
86990,15.9129,79.74,Kakinada,Andhra Pradesh
86900,10.8505,76.2711,Chendamangalam,Kerala
86910,15.9129,79.74,Akkarampalle,Andhra Pradesh
86975,11.1271,78.6569,Avalpoondurai,Tamil Nadu
86925,26.8467,80.9462,Rampur,Uttar Pradesh
86945,15.9129,79.74,Akkarampalle,Andhra Pradesh
86935,26.8467,80.9462,Kunda,Uttar Pradesh
86960,11.1271,78.6569,Thirumangalam,Tamil Nadu
86970,11.1271,78.6569,Maramangalathupatti,Tamil Nadu
86930,27.0238,74.2179,Losal,Rajasthan
86920,22.9868,87.855,Chachanda,West Bengal
86950,19.7515,75.7139,Mul,Maharashtra
86940,19.7515,75.7139,Lasalgaon,Maharashtra
86931,15.9129,79.74,Akkarampalle,Andhra Pradesh
86995,15.9129,79.74,Akkarampalle,Andhra Pradesh
86932,15.9129,79.74,Akkarampalle,Andhra Pradesh
87010,15.9129,79.74,Akkarampalle,Andhra Pradesh
87013,15.9129,79.74,Siddipet,Andhra Pradesh
87025,15.9129,79.74,Siddipet,Andhra Pradesh
87020,15.9129,79.74,Siddipet,Andhra Pradesh
87083,15.9129,79.74,Siddipet,Andhra Pradesh
87047,15.9129,79.74,Siddipet,Andhra Pradesh
87075,15.9129,79.74,Siddipet,Andhra Pradesh
87014,15.9129,79.74,Akkarampalle,Andhra Pradesh
87060,15.9129,79.74,Siddipet,Andhra Pradesh
87030,15.9129,79.74,Siddipet,Andhra Pradesh
87050,15.9129,79.74,Siddipet,Andhra Pradesh
87005,15.9129,79.74,Siddipet,Andhra Pradesh
87080,15.9129,79.74,Siddipet,Andhra Pradesh
87033,15.9129,79.74,Siddipet,Andhra Pradesh
87040,15.9129,79.74,Siddipet,Andhra Pradesh
87043,15.9129,79.74,Siddipet,Andhra Pradesh
87023,15.9129,79.74,Siddipet,Andhra Pradesh
87053,15.9129,79.74,Siddipet,Andhra Pradesh
87055,15.9129,79.74,Siddipet,Andhra Pradesh
87015,15.9129,79.74,Siddipet,Andhra Pradesh
87065,15.9129,79.74,Akkarampalle,Andhra Pradesh
87045,15.9129,79.74,Siddipet,Andhra Pradesh
87035,15.9129,79.74,Siddipet,Andhra Pradesh
87070,15.9129,79.74,Siddipet,Andhra Pradesh
87062,15.9129,79.74,Akkarampalle,Andhra Pradesh
87024,15.9129,79.74,Siddipet,Andhra Pradesh
87031,15.9129,79.74,Siddipet,Andhra Pradesh
87063,15.9129,79.74,Siddipet,Andhra Pradesh
87160,27.0238,74.2179,Shahpura,Rajasthan
87140,22.9734,78.6569,Manasa,Madhya Pradesh
87111,29.0588,76.0856,Kalan Wali,Haryana
87113,29.0588,76.0856,Kalan Wali,Haryana
87190,22.2587,71.1924,Chandlodiya,Gujarat
87155,11.1271,78.6569,Pasur,Tamil Nadu
87145,22.9734,78.6569,Manasa,Madhya Pradesh
87112,29.0588,76.0856,Kalan Wali,Haryana
87170,19.7515,75.7139,Vasai,Maharashtra
87103,15.9129,79.74,Akkarampalle,Andhra Pradesh
87114,29.0588,76.0856,Kalan Wali,Haryana
87120,22.2587,71.1924,Ranoli,Gujarat
87130,15.9129,79.74,Akkarampalle,Andhra Pradesh
87185,11.1271,78.6569,Vellakinar,Tamil Nadu
87180,15.9129,79.74,Akkarampalle,Andhra Pradesh
87175,10.8505,76.2711,Kunnamkulam,Kerala
87110,29.0588,76.0856,Kalan Wali,Haryana
87117,29.0588,76.0856,Kalan Wali,Haryana
87118,29.0588,76.0856,Kalan Wali,Haryana
87105,15.9129,79.74,Siddipet,Andhra Pradesh
87165,15.9129,79.74,Akkarampalle,Andhra Pradesh
87209,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87250,-23.95144508,-52.34935308,Mundka,Delhi
87260,-23.93322189,-52.49638303,Jiwan Pur alias Johri Pur,Delhi
87290,26.8467,80.9462,Jamshila,Uttar Pradesh
87200,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87270,11.1271,78.6569,Pennathur,Tamil Nadu
87280,26.8467,80.9462,Gajraula,Uttar Pradesh
87220,15.3173,75.7139,Channagiri,Karnataka
87265,19.7515,75.7139,Palghar,Maharashtra
87204,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87215,15.9129,79.74,Akkarampalle,Andhra Pradesh
87205,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87235,22.9734,78.6569,Shajapur,Madhya Pradesh
87207,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87206,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87275,15.9129,79.74,Akkarampalle,Andhra Pradesh
87203,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87240,-23.76928888,-52.44857096,Kunzer,Jammu & Kashmir
87210,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87225,27.0238,74.2179,Nagar,Rajasthan
87208,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87230,-23.62208737,-52.46578937,Bhaderwah,Jammu & Kashmir
87202,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87201,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87214,15.3173,75.7139,Tirumakudal-Narsipur,Karnataka
87308,22.2587,71.1924,Gandevi,Gujarat
87300,22.2587,71.1924,Gandevi,Gujarat
87301,22.2587,71.1924,Gandevi,Gujarat
87380,19.7515,75.7139,Vada,Maharashtra
87370,11.1271,78.6569,Konganapuram,Tamil Nadu
87320,27.0238,74.2179,Nasirabad,Rajasthan
87360,22.2587,71.1924,Vallabh Vidhyanagar,Gujarat
87309,22.2587,71.1924,Gandevi,Gujarat
87340,27.0238,74.2179,Chechat,Rajasthan
87303,22.2587,71.1924,Gandevi,Gujarat
87355,19.7515,75.7139,Birwadi,Maharashtra
87302,22.2587,71.1924,Gandevi,Gujarat
87345,22.9734,78.6569,Jiran,Madhya Pradesh
87330,22.9734,78.6569,Damua,Madhya Pradesh
87305,22.2587,71.1924,Gandevi,Gujarat
87310,22.2587,71.1924,Gandevi,Gujarat
87395,27.0238,74.2179,Behror,Rajasthan
87365,15.9129,79.74,Akkarampalle,Andhra Pradesh
87306,22.2587,71.1924,Gandevi,Gujarat
87325,-24.09497336,-52.62357352,Dhenkanal,Orissa
87390,15.9129,79.74,Akkarampalle,Andhra Pradesh
87357,22.2587,71.1924,Motera,Gujarat
87375,15.9129,79.74,Akkarampalle,Andhra Pradesh
87307,22.2587,71.1924,Gandevi,Gujarat
87430,10.8505,76.2711,Maradu,Kerala
87485,22.9868,87.855,Basirhat,West Bengal
87470,11.1271,78.6569,Adikaratti,Tamil Nadu
87450,15.9129,79.74,Akkarampalle,Andhra Pradesh
87400,15.3173,75.7139,Haveri,Karnataka
87490,27.0238,74.2179,Baran,Rajasthan
87480,15.9129,79.74,Akkarampalle,Andhra Pradesh
87408,15.9129,79.74,Akkarampalle,Andhra Pradesh
87550,11.1271,78.6569,Thiruvarur,Tamil Nadu
87504,31.1048,77.1734,Talai,Himachal Pradesh
87505,31.1048,77.1734,Talai,Himachal Pradesh
87560,15.9129,79.74,Akkarampalle,Andhra Pradesh
87501,31.1048,77.1734,Talai,Himachal Pradesh
87540,31.1471,75.3412,Samrala,Punjab
87503,31.1048,77.1734,Talai,Himachal Pradesh
87567,15.9129,79.74,Akkarampalle,Andhra Pradesh
87502,31.1048,77.1734,Talai,Himachal Pradesh
87508,31.1048,77.1734,Talai,Himachal Pradesh
87555,26.8467,80.9462,Dudhi,Uttar Pradesh
87535,15.3173,75.7139,Mysore,Karnataka
87595,15.9129,79.74,Akkarampalle,Andhra Pradesh
87509,31.1048,77.1734,Talai,Himachal Pradesh
87506,31.1048,77.1734,Talai,Himachal Pradesh
87525,15.3173,75.7139,Mudigere,Karnataka
87530,22.9868,87.855,Kalyani,West Bengal
87580,22.9868,87.855,Muragachha,West Bengal
87538,26.8467,80.9462,Agra,Uttar Pradesh
87510,31.1048,77.1734,Talai,Himachal Pradesh
87565,15.9129,79.74,Akkarampalle,Andhra Pradesh
87570,15.9129,79.74,Akkarampalle,Andhra Pradesh
87507,31.1048,77.1734,Talai,Himachal Pradesh
87518,27.0238,74.2179,Nathdwara,Rajasthan
87575,22.2587,71.1924,Sachin,Gujarat
87520,31.1048,77.1734,Talai,Himachal Pradesh
87545,15.9129,79.74,Akkarampalle,Andhra Pradesh
87528,15.9129,79.74,Akkarampalle,Andhra Pradesh
87569,15.9129,79.74,Akkarampalle,Andhra Pradesh
87521,15.9129,79.74,Akkarampalle,Andhra Pradesh
87640,15.9129,79.74,Akkarampalle,Andhra Pradesh
87650,15.3173,75.7139,Adityapatna,Karnataka
87660,11.1271,78.6569,Nanjikottai,Tamil Nadu
87600,15.9129,79.74,Akkarampalle,Andhra Pradesh
87670,15.9129,79.74,Akkarampalle,Andhra Pradesh
87630,22.9868,87.855,Jala Kendua,West Bengal
87680,22.9868,87.855,Khantora,West Bengal
87690,-22.55209841,-52.03753272,Dharchula Dehat,Uttaranchal
87666,11.1271,78.6569,Nanjikottai,Tamil Nadu
87750,22.9734,78.6569,Jabalpur Cantt.,Madhya Pradesh
87708,22.2587,71.1924,Ode,Gujarat
87706,15.9129,79.74,Akkarampalle,Andhra Pradesh
87770,15.9129,79.74,Akkarampalle,Andhra Pradesh
87780,19.7515,75.7139,Khuldabad,Maharashtra
87701,22.2587,71.1924,Ode,Gujarat
87740,15.9129,79.74,Akkarampalle,Andhra Pradesh
87703,22.2587,71.1924,Ode,Gujarat
87705,22.2587,71.1924,Ode,Gujarat
87704,15.9129,79.74,Akkarampalle,Andhra Pradesh
87707,15.9129,79.74,Akkarampalle,Andhra Pradesh
87702,22.2587,71.1924,Ode,Gujarat
87760,22.9868,87.855,Panihati,West Bengal
87711,22.2587,71.1924,Ode,Gujarat
87710,22.2587,71.1924,Ode,Gujarat
87709,22.2587,71.1924,Ode,Gujarat
87730,22.2587,71.1924,Songadh,Gujarat
87720,22.2587,71.1924,Ode,Gujarat
87790,15.9129,79.74,Akkarampalle,Andhra Pradesh
87722,15.9129,79.74,Akkarampalle,Andhra Pradesh
87880,22.9868,87.855,Dainhat,West Bengal
87820,19.7515,75.7139,Umarsara,Maharashtra
87830,15.9129,79.74,Akkarampalle,Andhra Pradesh
87890,26.8467,80.9462,Ghatampur,Uttar Pradesh
87800,26.8467,80.9462,Bijpur,Uttar Pradesh
87840,15.9129,79.74,Akkarampalle,Andhra Pradesh
87860,26.8467,80.9462,Baberu,Uttar Pradesh
87850,26.8467,80.9462,Dhampur,Uttar Pradesh
87810,15.9129,79.74,Akkarampalle,Andhra Pradesh
87895,22.9868,87.855,Uttar Goara,West Bengal
87920,19.7515,75.7139,Shivajinagar,Maharashtra
87980,15.9129,79.74,Akkarampalle,Andhra Pradesh
87970,15.3173,75.7139,Raichur,Karnataka
87900,21.2787,81.8661,Kumhari,Chhattisgarh
87960,26.8467,80.9462,Deoband,Uttar Pradesh
87930,22.9868,87.855,Begampur,West Bengal
87910,22.9734,78.6569,Hatod,Madhya Pradesh
87950,26.8467,80.9462,Allahabad,Uttar Pradesh
87915,15.9129,79.74,Akkarampalle,Andhra Pradesh
87955,15.9129,79.74,Akkarampalle,Andhra Pradesh
87990,11.1271,78.6569,Attur,Tamil Nadu
87957,15.9129,79.74,Akkarampalle,Andhra Pradesh
87913,15.9129,79.74,Akkarampalle,Andhra Pradesh
88034,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88036,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88080,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88010,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88015,15.9129,79.74,Akkarampalle,Andhra Pradesh
88090,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88025,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88066,15.9129,79.74,Akkarampalle,Andhra Pradesh
88070,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88058,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88047,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88063,15.9129,79.74,Akkarampalle,Andhra Pradesh
88095,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88020,15.9129,79.74,Akkarampalle,Andhra Pradesh
88040,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88065,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88052,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88048,15.9129,79.74,Akkarampalle,Andhra Pradesh
88075,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88053,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88054,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88085,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88030,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88037,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88062,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88035,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88061,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88064,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88050,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88056,15.9129,79.74,Akkarampalle,Andhra Pradesh
88060,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88032,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88045,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88049,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88067,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88051,15.9129,79.74,Akkarampalle,Andhra Pradesh
88021,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88000,15.9129,79.74,Bhadrachalam,Andhra Pradesh
88135,15.9129,79.74,Akkarampalle,Andhra Pradesh
88108,15.9129,79.74,Chinnachowk,Andhra Pradesh
88113,15.9129,79.74,Chinnachowk,Andhra Pradesh
88140,22.2587,71.1924,Gariadhar,Gujarat
88110,15.9129,79.74,Chinnachowk,Andhra Pradesh
88132,22.2587,71.1924,Bopal,Gujarat
88117,15.9129,79.74,Chinnachowk,Andhra Pradesh
88102,15.9129,79.74,Chinnachowk,Andhra Pradesh
88133,15.9129,79.74,Akkarampalle,Andhra Pradesh
88190,19.7515,75.7139,Faizpur,Maharashtra
88136,22.2587,71.1924,Bopal,Gujarat
88122,15.9129,79.74,Chinnachowk,Andhra Pradesh
88130,22.2587,71.1924,Bopal,Gujarat
88111,15.9129,79.74,Chinnachowk,Andhra Pradesh
88131,22.2587,71.1924,Bopal,Gujarat
88101,15.9129,79.74,Chinnachowk,Andhra Pradesh
88115,15.9129,79.74,Chinnachowk,Andhra Pradesh
88165,29.0588,76.0856,Ratia,Haryana
88104,15.9129,79.74,Chinnachowk,Andhra Pradesh
88106,15.9129,79.74,Akkarampalle,Andhra Pradesh
88123,15.9129,79.74,Chinnachowk,Andhra Pradesh
88107,15.9129,79.74,Chinnachowk,Andhra Pradesh
88162,29.0588,76.0856,Ratia,Haryana
88137,15.9129,79.74,Akkarampalle,Andhra Pradesh
88103,15.9129,79.74,Chinnachowk,Andhra Pradesh
88134,22.2587,71.1924,Bopal,Gujarat
88160,29.0588,76.0856,Ratia,Haryana
88139,22.2587,71.1924,Bopal,Gujarat
88161,29.0588,76.0856,Ratia,Haryana
88125,27.0238,74.2179,Jaipur,Rajasthan
88164,29.0588,76.0856,Ratia,Haryana
88168,29.0588,76.0856,Ratia,Haryana
88119,15.9129,79.74,Chinnachowk,Andhra Pradesh
88180,31.1048,77.1734,Nadaun,Himachal Pradesh
88138,22.2587,71.1924,Bopal,Gujarat
88150,19.7515,75.7139,Murum,Maharashtra
88215,19.7515,75.7139,Dahanu,Maharashtra
88200,22.2587,71.1924,Katpar,Gujarat
88220,15.3173,75.7139,Kampli,Karnataka
88210,-27.15460677,-48.56986624,Kavisuryanagar,Orissa
88230,19.7515,75.7139,Mowad,Maharashtra
88240,27.0238,74.2179,Baggar,Rajasthan
88270,31.1471,75.3412,Kalanaur,Punjab
88260,15.9129,79.74,Akkarampalle,Andhra Pradesh
88295,11.1271,78.6569,Melachokkanathapuram,Tamil Nadu
88310,15.9129,79.74,Sadasivpet,Andhra Pradesh
88338,15.9129,79.74,Mangalagiri,Andhra Pradesh
88301,15.9129,79.74,Akkarampalle,Andhra Pradesh
88309,15.9129,79.74,Sadasivpet,Andhra Pradesh
88306,15.9129,79.74,Sadasivpet,Andhra Pradesh
88372,15.9129,79.74,Tenali,Andhra Pradesh
88311,15.9129,79.74,Sadasivpet,Andhra Pradesh
88353,15.9129,79.74,Zahirabad,Andhra Pradesh
88350,15.9129,79.74,Zahirabad,Andhra Pradesh
88373,15.9129,79.74,Tenali,Andhra Pradesh
88385,22.9734,78.6569,Badnawar,Madhya Pradesh
88302,15.9129,79.74,Sadasivpet,Andhra Pradesh
88355,15.9129,79.74,Zahirabad,Andhra Pradesh
88330,15.9129,79.74,Mangalagiri,Andhra Pradesh
88380,15.9129,79.74,Akkarampalle,Andhra Pradesh
88317,15.9129,79.74,Sadasivpet,Andhra Pradesh
88308,15.9129,79.74,Sadasivpet,Andhra Pradesh
88348,15.9129,79.74,Karimnagar,Andhra Pradesh
88303,15.9129,79.74,Sadasivpet,Andhra Pradesh
88340,15.9129,79.74,Karimnagar,Andhra Pradesh
88305,15.9129,79.74,Akkarampalle,Andhra Pradesh
88307,15.9129,79.74,Akkarampalle,Andhra Pradesh
88304,15.9129,79.74,Sadasivpet,Andhra Pradesh
88370,15.9129,79.74,Tenali,Andhra Pradesh
88337,15.9129,79.74,Mangalagiri,Andhra Pradesh
88352,15.9129,79.74,Zahirabad,Andhra Pradesh
88390,10.8505,76.2711,Guruvayoor,Kerala
88312,15.9129,79.74,Sadasivpet,Andhra Pradesh
88360,19.7515,75.7139,Katkar,Maharashtra
88371,15.9129,79.74,Tenali,Andhra Pradesh
88316,15.9129,79.74,Sadasivpet,Andhra Pradesh
88343,15.9129,79.74,Karimnagar,Andhra Pradesh
88359,15.9129,79.74,Zahirabad,Andhra Pradesh
88354,15.9129,79.74,Zahirabad,Andhra Pradesh
88320,11.1271,78.6569,Ariyalur,Tamil Nadu
88331,15.9129,79.74,Akkarampalle,Andhra Pradesh
88334,15.9129,79.74,Mangalagiri,Andhra Pradesh
88341,15.9129,79.74,Akkarampalle,Andhra Pradesh
88375,15.9129,79.74,Tenali,Andhra Pradesh
88356,15.9129,79.74,Zahirabad,Andhra Pradesh
88351,15.9129,79.74,Zahirabad,Andhra Pradesh
88358,15.9129,79.74,Zahirabad,Andhra Pradesh
88345,15.9129,79.74,Karimnagar,Andhra Pradesh
88357,15.9129,79.74,Zahirabad,Andhra Pradesh
88374,15.9129,79.74,Tenali,Andhra Pradesh
88336,15.9129,79.74,Mangalagiri,Andhra Pradesh
88339,15.9129,79.74,Mangalagiri,Andhra Pradesh
88332,15.9129,79.74,Mangalagiri,Andhra Pradesh
88395,15.9129,79.74,Akkarampalle,Andhra Pradesh
88318,15.9129,79.74,Sadasivpet,Andhra Pradesh
88347,15.9129,79.74,Karimnagar,Andhra Pradesh
88333,15.9129,79.74,Mangalagiri,Andhra Pradesh
88313,15.9129,79.74,Sadasivpet,Andhra Pradesh
88349,15.9129,79.74,Karimnagar,Andhra Pradesh
88420,26.8467,80.9462,Ugu,Uttar Pradesh
88450,31.1471,75.3412,Khamanon,Punjab
88443,15.9129,79.74,Akkarampalle,Andhra Pradesh
88445,22.9868,87.855,Bairatisal,West Bengal
88430,15.9129,79.74,Akkarampalle,Andhra Pradesh
88490,15.3173,75.7139,Naregal,Karnataka
88495,15.3173,75.7139,Harpanahalli,Karnataka
88470,22.9868,87.855,Asansol,West Bengal
88400,22.9734,78.6569,Badagaon,Madhya Pradesh
88410,26.8467,80.9462,Tirwaganj,Uttar Pradesh
88460,27.0238,74.2179,Nohar,Rajasthan
88405,22.2587,71.1924,Sachin,Gujarat
88440,11.1271,78.6569,Kumarapalayam,Tamil Nadu
88475,26.8467,80.9462,Bisharatganj,Uttar Pradesh
88485,26.8467,80.9462,Sahatwar,Uttar Pradesh
88407,22.9868,87.855,Kalna,West Bengal
88502,21.2787,81.8661,Khamhria,Chhattisgarh
88514,21.2787,81.8661,Khamhria,Chhattisgarh
88504,21.2787,81.8661,Khamhria,Chhattisgarh
88511,21.2787,81.8661,Khamhria,Chhattisgarh
88506,21.2787,81.8661,Khamhria,Chhattisgarh
88501,21.2787,81.8661,Khamhria,Chhattisgarh
88503,21.2787,81.8661,Khamhria,Chhattisgarh
